SoundFile,Correct,Correct2,Type,Trial,PracticeTrials.thisRepN,PracticeTrials.thisTrialN,PracticeTrials.thisN,PracticeTrials.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,InstructionTxt.started,InstructionTxt.stopped,WelcomContinue.started,WelcomContinue.stopped,VolumeBeginTxt.started,VolumeBeginTxt.stopped,VolumeContinueKey.keys,VolumeContinueKey.rt,VolumeContinueKey.started,VolumeContinueKey.stopped,text.started,text.stopped,Music.started,Music.stopped,AdjustContinue.started,AdjustContinue.stopped,HeadphoneCheckBeing.started,HeadphoneCheckBeing.stopped,HeadphoneContinue.started,HeadphoneContinue.stopped,HeadphoneContinueKey.keys,HeadphoneContinueKey.rt,HeadphoneContinueKey.started,HeadphoneContinueKey.stopped,WelcomeTxt1.started,WelcomeTxt1.stopped,ContinueKey1.started,ContinueKey1.stopped,ContinueResp.keys,ContinueResp.rt,ContinueResp.started,ContinueResp.stopped,Welcome2Txt.started,Welcome2Txt.stopped,Wel2ContinueKey.keys,Wel2ContinueKey.rt,Wel2ContinueKey.started,Wel2ContinueKey.stopped,Continue2.started,Continue2.stopped,InstructionTxt2.started,InstructionTxt2.stopped,WelcomeContinue2.started,WelcomeContinue2.stopped,WelcomeContinueKey2.keys,WelcomeContinueKey2.rt,WelcomeContinueKey2.started,WelcomeContinueKey2.stopped,TrialNumber.started,TrialNumber.stopped,PracticeSound.started,PracticeSound.stopped,PracticeCross.started,PracticeCross.stopped,Practice_resp.keys,Practice_resp.corr,Practice_resp.rt,Practice_resp.started,Practice_resp.stopped,PracticeMssg.started,PracticeMssg.stopped,FeedbackCross.started,FeedbackCross.stopped,Continue.started,Continue.stopped,Options.started,Options.stopped,FeedbackMssg.started,FeedbackMssg.stopped,StartTxt.started,StartTxt.stopped,StartTast.keys,StartTast.rt,StartTast.started,StartTast.stopped,ContinueStart.started,ContinueStart.stopped,no_3.started,no_3.stopped,TargetSound.started,TargetSound.stopped,Cross.started,Cross.stopped,ItemNumber.started,ItemNumber.stopped,MSTQuestion.started,MSTQuestion.stopped,MSTResp.keys,MSTResp.corr,MSTResp.rt,MSTResp.started,MSTResp.stopped,ThankyouMssg.started,ThankyouMssg.stopped,CompletionCode.started,CompletionCode.stopped,ExitTxt.started,ExitTxt.stopped,ExitKey.keys,ExitKey.rt,ExitKey.started,ExitKey.stopped,CodeTxt.started,CodeTxt.stopped,participant,session,date,expName,psychopyVersion,frameRate,
Initial/Repeat/Cello.wav,2,3,NEW,A,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.86145670013502,None,217.3785879201256,None,217.38268740009516,None,217.38268740009516,None,220.2468084001448,None,3,1,0.27843639999628067,220.2468084001448,None,,,,,,,,,,,,,,001,2021_Mar_01_1800,GuessTheSound,2020.2.10,60.13098936462583,
Test/Foils/Heartbeat.wav,1,1,OLD,A,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220.54674519994296,None,222.06270122006538,None,222.05599060002714,None,222.05599060002714,None,224.46354950009845,None,1,1,0.272956500062719,224.46354950009845,None,,,,,,,,,,,,,,001,2021_Mar_01_1800,GuessTheSound,2020.2.10,60.13098936462583,
Initial/Repeat/Airplane_B.wav,2,3,NEW,A,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,224.7647897999268,None,226.32936074007304,None,226.32443320006132,None,226.32443320006132,None,228.93012819997966,None,3,1,0.3362664000596851,228.93012819997966,None,,,,,,,,,,,,,,001,2021_Mar_01_1800,GuessTheSound,2020.2.10,60.13098936462583,
Cough_E.wav,2,2,SIMILAR,A,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229.30280119995587,None,230.82916641994382,None,230.8292042000685,None,230.8292042000685,None,232.53013209998608,None,3,0,0.2785573999863118,232.53013209998608,None,,,,,,,,,,,,,,001,2021_Mar_01_1800,GuessTheSound,2020.2.10,60.13098936462583,
Initial/Repeat/Trumpet_B.wav,2,3,NEW,A,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,232.82936000009067,None,234.34614682001995,None,234.34176010009833,None,234.34176010009833,None,236.64635910000652,None,3,1,0.2602050001733005,236.64635910000652,None,,,,,,,,,,,,,,001,2021_Mar_01_1800,GuessTheSound,2020.2.10,60.13098936462583,
Initial/Repeat/IceDrop.wav,1,1,OLD,A,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236.93379019992426,None,238.44571076014546,None,238.45450769993477,None,238.45450769993477,None,241.2132993999403,None,1,1,0.25446010008454323,241.2132993999403,None,,,,,,,,,,,,,,001,2021_Mar_01_1800,GuessTheSound,2020.2.10,60.13098936462583,
Initial/Repeat/Sneeze_B.wav,2,3,NEW,A,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241.49977060011588,None,243.028973620059,None,243.02817220008,None,243.02817220008,None,244.2634036000818,None,1,0,0.06307959998957813,244.2634036000818,None,,,,,,,,,,,,,,001,2021_Mar_01_1800,GuessTheSound,2020.2.10,60.13098936462583,
Initial/NoRepeat/Puff_A.wav,1,1,OLD,A,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.34695139992982,None,245.86213745998685,None,245.8708409999963,None,245.8708409999963,None,247.56326050008647,None,1,1,0.19317220011726022,247.56326050008647,None,,,,,,,,,,,,,,001,2021_Mar_01_1800,GuessTheSound,2020.2.10,60.13098936462583,
Chick_A.wav,2,2,SIMILAR,A,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247.78123820014298,None,249.31233731997202,None,249.3178475999739,None,249.3178475999739,None,251.02907510008663,None,3,0,0.28722530021332204,251.02907510008663,None,,,,,,,,,,,,,,001,2021_Mar_01_1800,GuessTheSound,2020.2.10,60.13098936462583,
Snore_D.wav,2,3,NEW,A,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,251.34574090014212,None,252.8626312200446,None,252.87022019992582,None,252.87022019992582,None,255.7462257000152,None,3,1,0.34551819995976985,255.7462257000152,None,,,,,,,,,,,,,,001,2021_Mar_01_1800,GuessTheSound,2020.2.10,60.13098936462583,
Test/Lures/Guitar_B.wav,1,1,OLD,A,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,256.1126256000716,None,257.6288447199855,None,257.6231756999623,None,257.6231756999623,None,259.9462315000128,None,3,0,0.18617130001075566,259.9462315000128,None,,,,,,,,,,,,,,001,2021_Mar_01_1800,GuessTheSound,2020.2.10,60.13098936462583,
Initial/Doubled/Cat_A.wav,2,3,NEW,A,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260.162705300143,None,261.6787368200254,None,261.6831557000987,None,261.6831557000987,None,263.11304700002074,None,3,1,0.2709703000728041,263.11304700002074,None,,,,,,,,,,,,,,001,2021_Mar_01_1800,GuessTheSound,2020.2.10,60.13098936462583,
Whistle_A.wav,2,3,NEW,A,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,263.4124457000289,None,264.9286584201269,None,264.9238754999824,None,264.9238754999824,None,266.4131714999676,None,3,1,0.7016201000660658,266.4131714999676,None,,,,,,,,,,,,,,001,2021_Mar_01_1800,GuessTheSound,2020.2.10,60.13098936462583,
Duck_B.wav,2,2,SIMILAR,A,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,267.13034490006976,None,268.6622140199412,None,268.6630168999545,None,268.6630168999545,None,270.37942799995653,None,2,1,1.6237439000979066,270.37942799995653,None,,,,,,,,,,,,,,001,2021_Mar_01_1800,GuessTheSound,2020.2.10,60.13098936462583,
Laugh_F.wav,2,2,SIMILAR,A,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.0294858000707,None,273.56232328012123,None,273.55546199996024,None,273.55546199996024,None,276.4296166000422,None,2,1,0.562900000018999,276.4296166000422,None,,,,,,,,,,,,,,001,2021_Mar_01_1800,GuessTheSound,2020.2.10,60.13098936462583,
Initial/Doubled/Chicken_A.wav,1,1,OLD,A,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,277.01213079993613,None,278.51182466007305,None,278.52105859993026,None,278.52105859993026,None,280.1960192001425,None,3,0,0.5486721999477595,280.1960192001425,None,,,,,,,,,,,,,,001,2021_Mar_01_1800,GuessTheSound,2020.2.10,60.13098936462583,
Initial/Repeat/Cello.wav,1,1,OLD,A,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280.7635075999424,None,282.27887125995477,None,282.2900823999662,None,282.2900823999662,None,285.1636286000721,None,1,1,0.4854027999099344,285.1636286000721,None,,,,,,,,,,,,,,001,2021_Mar_01_1800,GuessTheSound,2020.2.10,60.13098936462583,
Test/Foils/Slurp.wav,2,3,NEW,A,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,285.6866039999295,None,287.21452602013017,None,287.21023750002496,None,287.21023750002496,None,289.5793840000406,None,3,1,0.38788639986887574,289.5793840000406,None,,,,,,,,,,,,,,001,2021_Mar_01_1800,GuessTheSound,2020.2.10,60.13098936462583,
Chomp_F.wav,2,3,NEW,A,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.0031159000937,None,291.52862621997485,None,291.5237201000564,None,291.5237201000564,None,293.8794654000085,None,3,1,0.6370868000667542,293.8794654000085,None,,,,,,,,,,,,,,001,2021_Mar_01_1800,GuessTheSound,2020.2.10,60.13098936462583,
Initial/Repeat/Airplane_B.wav,1,1,OLD,A,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294.54711859999225,None,296.061838160106,None,296.07277780002914,None,296.07277780002914,None,298.67935930006206,None,3,0,0.5304971998557448,298.67935930006206,None,,,,,,,,,,,,,,001,2021_Mar_01_1800,GuessTheSound,2020.2.10,60.13098936462583,
Initial/Repeat/ManWhistle.wav,2,3,NEW,A,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299.2288021000568,None,300.7452537199948,None,300.7483353000134,None,300.7483353000134,None,302.9625419001095,None,3,1,0.3953396000433713,302.9625419001095,None,,,,,,,,,,,,,,001,2021_Mar_01_1800,GuessTheSound,2020.2.10,60.13098936462583,
Initial/Repeat/Trumpet_B.wav,1,1,OLD,A,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,303.37847510003485,None,304.8787920601433,None,304.88770930003375,None,304.88770930003375,None,307.1792614001315,None,3,0,0.33575650001876056,307.1792614001315,None,,,,,,,,,,,,,,001,2021_Mar_01_1800,GuessTheSound,2020.2.10,60.13098936462583,
Initial/Repeat/Cup.wav,2,3,NEW,A,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,307.52970660012215,None,309.0791853401344,None,309.0745668001473,None,309.0745668001473,None,310.41251570009626,None,3,1,0.3211298000533134,310.41251570009626,None,,,,,,,,,,,,,,001,2021_Mar_01_1800,GuessTheSound,2020.2.10,60.13098936462583,
Snore_E.wav,2,2,SIMILAR,A,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.7640102999285,None,312.2951098199934,None,312.29499080008827,None,312.29499080008827,None,315.1626134000253,None,2,1,1.3675502999685705,315.1626134000253,None,,,,,,,,,,,,,,001,2021_Mar_01_1800,GuessTheSound,2020.2.10,60.13098936462583,
Test/Foils/Airhorn.wav,2,3,NEW,A,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.54638279997744,None,318.078312720079,None,318.0854094000533,None,318.0854094000533,None,320.64579400001094,None,3,1,0.4205509000457823,320.64579400001094,None,,,,,,,,,,,,,,001,2021_Mar_01_1800,GuessTheSound,2020.2.10,60.13098936462583,
Whistle_C.wav,2,2,SIMILAR,A,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321.09918719995767,None,322.62831592014993,None,322.63006110000424,None,322.63006110000424,None,324.4290348000359,None,3,0,0.48663960001431406,324.4290348000359,None,,,,,,,,,,,,,,001,2021_Mar_01_1800,GuessTheSound,2020.2.10,60.13098936462583,
Phone_D.wav,2,3,NEW,A,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.94748209998943,None,326.47805532012137,None,326.4747957000509,None,326.4747957000509,None,329.028909600107,None,3,1,0.4900102000683546,329.028909600107,None,,,,,,,,,,,,,,001,2021_Mar_01_1800,GuessTheSound,2020.2.10,60.13098936462583,
Initial/Repeat/Sneeze_B.wav,1,1,OLD,A,,,,,0,64,64,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329.54818839998916,None,331.0614011600381,None,331.06581600010395,None,331.06581600010395,None,332.29567570006475,None,1,1,0.45491439988836646,332.29567570006475,None,,,,,,,,,,,,,,001,2021_Mar_01_1800,GuessTheSound,2020.2.10,60.13098936462583,
Initial/Doubled/Cat_A.wav,1,1,OLD,A,,,,,0,65,65,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332.78284440003335,None,334.29479516001885,None,334.3027427000925,None,334.3027427000925,None,335.7289196001366,None,3,0,0.2867060999851674,335.7289196001366,None,,,,,,,,,,,,,,001,2021_Mar_01_1800,GuessTheSound,2020.2.10,60.13098936462583,
Initial/Repeat/Bagpipe.wav,2,3,NEW,A,,,,,0,66,66,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336.0531918001361,None,337.57808411996814,None,337.5847233000677,None,337.5847233000677,None,339.9625991000794,None,3,1,0.45116810011677444,339.9625991000794,None,,,,,,,,,,,,,,001,2021_Mar_01_1800,GuessTheSound,2020.2.10,60.13098936462583,
Test/Foils/Slurp.wav,1,1,OLD,A,,,,,0,67,67,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,340.429474900011,None,341.9446894599358,None,341.9537957999855,None,341.9537957999855,None,344.32887520012446,None,1,1,0.8434296001214534,344.32887520012446,None,,,,,,,,,,,,,,001,2021_Mar_01_1800,GuessTheSound,2020.2.10,60.13098936462583,
Test/Foils/Bowlingpins.wav,2,3,NEW,A,,,,,0,68,68,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,345.19470340013504,None,346.71133472016083,None,346.72034749994054,None,346.72034749994054,None,349.16236150008626,None,3,1,0.07875999994575977,349.16236150008626,None,,,,,,,,,,,,,,001,2021_Mar_01_1800,GuessTheSound,2020.2.10,60.13098936462583,
Initial/NoRepeat/Cow.wav,2,3,NEW,A,,,,,0,69,69,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,349.2618937001098,None,350.7777493201662,None,350.7795921000652,None,350.7795921000652,None,352.6122586999554,None,3,1,0.3693452998995781,352.6122586999554,None,,,,,,,,,,,,,,001,2021_Mar_01_1800,GuessTheSound,2020.2.10,60.13098936462583,
Siren_E.wav,2,3,NEW,A,,,,,0,70,70,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,353.0134153999388,None,354.5447073200718,None,354.55310090002604,None,354.55310090002604,None,357.42854380002245,None,3,1,0.30172220012173057,357.42854380002245,None,,,,,,,,,,,,,,001,2021_Mar_01_1800,GuessTheSound,2020.2.10,60.13098936462583,
Initial/Repeat/ManWhistle.wav,1,1,OLD,A,,,,,0,71,71,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,357.7478885999881,None,359.2612657601247,None,359.2703174999915,None,359.2703174999915,None,361.495306200115,None,1,1,0.35702849994413555,361.495306200115,None,,,,,,,,,,,,,,001,2021_Mar_01_1800,GuessTheSound,2020.2.10,60.13098936462583,
Crow_B.wav,2,3,NEW,A,,,,,0,72,72,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,361.88025619997643,None,363.41099192006516,None,363.4226850999985,None,363.4226850999985,None,365.4950916999951,None,3,1,0.5224216999486089,365.4950916999951,None,,,,,,,,,,,,,,001,2021_Mar_01_1800,GuessTheSound,2020.2.10,60.13098936462583,
Chomp_E.wav,2,2,SIMILAR,A,,,,,0,73,73,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366.04775870009325,None,367.57758221998813,None,367.5804950001184,None,367.5804950001184,None,369.79497659998015,None,3,0,0.6985631000716239,369.79497659998015,None,,,,,,,,,,,,,,001,2021_Mar_01_1800,GuessTheSound,2020.2.10,60.13098936462583,
Initial/Repeat/Cup.wav,1,1,OLD,A,,,,,0,74,74,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370.5119237001054,None,372.0278979601106,None,372.03402730007656,None,372.03402730007656,None,373.3616458000615,None,1,1,0.6230788000393659,373.3616458000615,None,,,,,,,,,,,,,,001,2021_Mar_01_1800,GuessTheSound,2020.2.10,60.13098936462583,
Test/Foils/Bullfrog.wav,2,3,NEW,A,,,,,0,75,75,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374.0154655999504,None,375.5609063801589,None,375.55443900008686,None,375.55443900008686,None,378.42848230013624,None,1,0,0.29684090008959174,378.42848230013624,None,,,,,,,,,,,,,,001,2021_Mar_01_1800,GuessTheSound,2020.2.10,60.13098936462583,
Initial/Repeat/Phone_A.wav,2,2,SIMILAR,A,,,,,0,76,76,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378.7494397999253,None,380.2775754201226,None,380.27547390013933,None,380.27547390013933,None,383.14520659996197,None,2,1,0.784876799909398,383.14520659996197,None,,,,,,,,,,,,,,001,2021_Mar_01_1800,GuessTheSound,2020.2.10,60.13098936462583,
Initial/Repeat/Bagpipe.wav,1,1,OLD,A,,,,,0,77,77,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,383.94955469993874,None,385.46086405992975,None,385.4698330000974,None,385.4698330000974,None,387.8448566000443,None,1,1,0.8261887000408024,387.8448566000443,None,,,,,,,,,,,,,,001,2021_Mar_01_1800,GuessTheSound,2020.2.10,60.13098936462583,
Initial/Doubled/HairDryer_A.wav,2,3,NEW,A,,,,,0,78,78,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.69422830012627,None,390.21085131997245,None,390.21090429998003,None,390.21090429998003,None,392.77832629997283,None,3,1,0.4415919000748545,392.77832629997283,None,,,,,,,,,,,,,,001,2021_Mar_01_1800,GuessTheSound,2020.2.10,60.13098936462583,
Test/Foils/Airhorn.wav,1,1,OLD,A,,,,,0,79,79,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,393.2471378999762,None,394.760836459999,None,394.7705318001099,None,394.7705318001099,None,397.32827419997193,None,3,0,0.4419017001055181,397.32827419997193,None,,,,,,,,,,,,,,001,2021_Mar_01_1800,GuessTheSound,2020.2.10,60.13098936462583,
Initial/NoRepeat/Hammer_A.wav,2,3,NEW,A,,,,,0,80,80,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,397.7977384000551,None,399.3272985200398,None,399.33260470000096,None,399.33260470000096,None,401.8114903999958,None,3,1,0.36115050013177097,401.8114903999958,None,,,,,,,,,,,,,,001,2021_Mar_01_1800,GuessTheSound,2020.2.10,60.13098936462583,
Initial/Doubled/Cuckoo_A.wav,2,3,NEW,A,,,,,0,81,81,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,402.1942108999938,None,403.7105239200406,None,403.71704120002687,None,403.71704120002687,None,406.2114935000427,None,3,1,0.15078889997676015,406.2114935000427,None,,,,,,,,,,,,,,001,2021_Mar_01_1800,GuessTheSound,2020.2.10,60.13098936462583,
Initial/NoRepeat/Cow.wav,1,1,OLD,A,,,,,0,82,82,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406.3857422999572,None,407.8940450601047,None,407.89934940007515,None,407.89934940007515,None,409.7281031999737,None,1,1,0.4518376002088189,409.7281031999737,None,,,,,,,,,,,,,,001,2021_Mar_01_1800,GuessTheSound,2020.2.10,60.13098936462583,
Footsteps_G.wav,2,3,NEW,A,,,,,0,83,83,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.2139713000506,None,411.7441009200644,None,411.7513210999314,None,411.7513210999314,None,414.59484690008685,None,3,1,0.47067450010217726,414.59484690008685,None,,,,,,,,,,,,,,001,2021_Mar_01_1800,GuessTheSound,2020.2.10,60.13098936462583,
Dog_E.wav,2,3,NEW,A,,,,,0,84,84,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.096246200148,None,416.6272489199415,None,416.62549709994346,None,416.62549709994346,None,418.37784170010127,None,3,1,0.7041554001625627,418.37784170010127,None,,,,,,,,,,,,,,001,2021_Mar_01_1800,GuessTheSound,2020.2.10,60.13098936462583,
Test/Foils/Bowlingpins.wav,1,1,OLD,A,,,,,0,85,85,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,419.1149576001335,None,420.62728895999027,None,420.6359208000358,None,420.6359208000358,None,423.078071200056,None,3,0,0.4823505999520421,423.078071200056,None,,,,,,,,,,,,,,001,2021_Mar_01_1800,GuessTheSound,2020.2.10,60.13098936462583,
Piano_D.wav,2,3,NEW,A,,,,,0,86,86,86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,423.57836810010485,None,425.127301380015,None,425.12160740001127,None,425.12160740001127,None,427.9947176000569,None,3,1,0.34762510005384684,427.9947176000569,None,,,,,,,,,,,,,,001,2021_Mar_01_1800,GuessTheSound,2020.2.10,60.13098936462583,
Initial/NoRepeat/Fireworks.wav,2,3,NEW,A,,,,,0,87,87,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,428.3647301001474,None,429.910521980119,None,429.91732340003364,None,429.91732340003364,None,432.79464440001175,None,3,1,0.3475307000335306,432.79464440001175,None,,,,,,,,,,,,,,001,2021_Mar_01_1800,GuessTheSound,2020.2.10,60.13098936462583,
Test/Foils/Bullfrog.wav,1,1,OLD,A,,,,,0,88,88,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,433.1612162999809,None,434.67704202015886,None,434.6739270000253,None,434.6739270000253,None,437.544454399962,None,1,1,0.2633839000482112,437.544454399962,None,,,,,,,,,,,,,,001,2021_Mar_01_1800,GuessTheSound,2020.2.10,60.13098936462583,
Siren_B.wav,2,2,SIMILAR,A,,,,,0,89,89,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437.8295328000095,None,439.3770687801065,None,439.37107210000977,None,439.37107210000977,None,442.2442280999385,None,2,1,0.6332642000634223,442.2442280999385,None,,,,,,,,,,,,,,001,2021_Mar_01_1800,GuessTheSound,2020.2.10,60.13098936462583,
